time,X,DOC,type
0,JBLF,0.07702,linear
0.1,JBLF,0.226518735,linear
0.2,JBLF,0.357690222,linear
0.3,JBLF,0.472781223,linear
0.4,JBLF,0.573763065,linear
0.5,JBLF,0.662365409,linear
0.6,JBLF,0.740105874,linear
0.7,JBLF,0.808316033,linear
0.8,JBLF,0.868164218,linear
0.9,JBLF,0.920675534,linear
1,JBLF,0.966749419,linear
1.1,JBLF,1.007175045,linear
1.2,JBLF,1.04264484,linear
1.3,JBLF,1.073766346,linear
1.4,JBLF,1.101072625,linear
1.5,JBLF,1.125031391,linear
1.6,JBLF,1.14605302,linear
1.7,JBLF,1.16449758,linear
1.8,JBLF,1.180680997,linear
1.9,JBLF,1.194880467,linear
2,JBLF,1.207339206,linear
2.1,JBLF,1.218270611,linear
2.2,JBLF,1.227861921,linear
2.3,JBLF,1.236277419,linear
2.4,JBLF,1.24366125,linear
2.5,JBLF,1.250139888,linear
2.6,JBLF,1.255824301,linear
2.7,JBLF,1.260811854,linear
2.8,JBLF,1.265187976,linear
2.9,JBLF,1.269027624,linear
3,JBLF,1.272396564,linear
3.1,JBLF,1.275352501,linear
3.2,JBLF,1.277946066,linear
3.3,JBLF,1.280221683,linear
3.4,JBLF,1.282218329,linear
3.5,JBLF,1.283970203,linear
3.6,JBLF,1.285507312,linear
3.7,JBLF,1.286855986,linear
3.8,JBLF,1.288039323,linear
3.9,JBLF,1.289077594,linear
4,JBLF,1.289988582,linear
4.1,JBLF,1.29078789,linear
4.2,JBLF,1.291489211,linear
4.3,JBLF,1.292104555,linear
4.4,JBLF,1.292644464,linear
4.5,JBLF,1.293118184,linear
4.6,JBLF,1.293533831,linear
4.7,JBLF,1.293898522,linear
4.8,JBLF,1.294218506,linear
4.9,JBLF,1.294499263,linear
5,JBLF,1.294745601,linear
5.1,JBLF,1.29496174,linear
5.2,JBLF,1.295151383,linear
5.3,JBLF,1.295317777,linear
5.4,JBLF,1.295463772,linear
5.5,JBLF,1.29559187,linear
5.6,JBLF,1.295704264,linear
5.7,JBLF,1.295802879,linear
5.8,JBLF,1.295889406,linear
5.9,JBLF,1.295965324,linear
6,JBLF,1.296031936,linear
6.1,JBLF,1.296090382,linear
6.2,JBLF,1.296141663,linear
6.3,JBLF,1.296186657,linear
6.4,JBLF,1.296226135,linear
6.5,JBLF,1.296260774,linear
6.6,JBLF,1.296291166,linear
6.7,JBLF,1.296317832,linear
6.8,JBLF,1.29634123,linear
6.9,JBLF,1.296361759,linear
7,JBLF,1.296379771,linear
7.1,JBLF,1.296395575,linear
7.2,JBLF,1.296409442,linear
7.3,JBLF,1.296421609,linear
7.4,JBLF,1.296432284,linear
7.5,JBLF,1.296441651,linear
7.6,JBLF,1.296449869,linear
7.7,JBLF,1.29645708,linear
7.8,JBLF,1.296463407,linear
7.9,JBLF,1.296468958,linear
8,JBLF,1.296473829,linear
8.1,JBLF,1.296478102,linear
8.2,JBLF,1.296481852,linear
8.3,JBLF,1.296485142,linear
8.4,JBLF,1.296488028,linear
8.5,JBLF,1.296490561,linear
8.6,JBLF,1.296492783,linear
8.7,JBLF,1.296494733,linear
8.8,JBLF,1.296496444,linear
8.9,JBLF,1.296497945,linear
9,JBLF,1.296499262,linear
9.1,JBLF,1.296500418,linear
9.2,JBLF,1.296501432,linear
9.3,JBLF,1.296502322,linear
9.4,JBLF,1.296503102,linear
9.5,JBLF,1.296503787,linear
9.6,JBLF,1.296504388,linear
9.7,JBLF,1.296504915,linear
9.8,JBLF,1.296505378,linear
9.9,JBLF,1.296505784,linear
10,JBLF,1.29650614,linear
10.1,JBLF,1.296506452,linear
10.2,JBLF,1.296506727,linear
10.3,JBLF,1.296506967,linear
10.4,JBLF,1.296507178,linear
10.5,JBLF,1.296507363,linear
10.6,JBLF,1.296507526,linear
10.7,JBLF,1.296507668,linear
10.8,JBLF,1.296507794,linear
10.9,JBLF,1.296507903,linear
11,JBLF,1.296508,linear
11.1,JBLF,1.296508084,linear
11.2,JBLF,1.296508158,linear
11.3,JBLF,1.296508223,linear
11.4,JBLF,1.29650828,linear
11.5,JBLF,1.29650833,linear
11.6,JBLF,1.296508374,linear
11.7,JBLF,1.296508413,linear
11.8,JBLF,1.296508447,linear
11.9,JBLF,1.296508476,linear
12,JBLF,1.296508502,linear
12.1,JBLF,1.296508525,linear
12.2,JBLF,1.296508545,linear
12.3,JBLF,1.296508563,linear
12.4,JBLF,1.296508578,linear
12.5,JBLF,1.296508592,linear
12.6,JBLF,1.296508604,linear
12.7,JBLF,1.296508614,linear
12.8,JBLF,1.296508623,linear
12.9,JBLF,1.296508631,linear
13,JBLF,1.296508638,linear
13.1,JBLF,1.296508645,linear
13.2,JBLF,1.29650865,linear
13.3,JBLF,1.296508655,linear
13.4,JBLF,1.296508659,linear
13.5,JBLF,1.296508663,linear
13.6,JBLF,1.296508666,linear
13.7,JBLF,1.296508669,linear
13.8,JBLF,1.296508671,linear
13.9,JBLF,1.296508673,linear
14,JBLF,1.296508675,linear
14.1,JBLF,1.296508677,linear
14.2,JBLF,1.296508678,linear
14.3,JBLF,1.29650868,linear
14.4,JBLF,1.296508681,linear
14.5,JBLF,1.296508682,linear
14.6,JBLF,1.296508683,linear
14.7,JBLF,1.296508683,linear
14.8,JBLF,1.296508684,linear
14.9,JBLF,1.296508685,linear
15,JBLF,1.296508685,linear
15.1,JBLF,1.296508686,linear
15.2,JBLF,1.296508686,linear
15.3,JBLF,1.296508686,linear
15.4,JBLF,1.296508687,linear
15.5,JBLF,1.296508687,linear
15.6,JBLF,1.296508687,linear
15.7,JBLF,1.296508687,linear
15.8,JBLF,1.296508688,linear
15.9,JBLF,1.296508688,linear
16,JBLF,1.296508688,linear
16.1,JBLF,1.296508688,linear
16.2,JBLF,1.296508688,linear
16.3,JBLF,1.296508688,linear
16.4,JBLF,1.296508688,linear
16.5,JBLF,1.296508688,linear
16.6,JBLF,1.296508688,linear
16.7,JBLF,1.296508688,linear
16.8,JBLF,1.296508688,linear
16.9,JBLF,1.296508689,linear
17,JBLF,1.296508689,linear
17.1,JBLF,1.296508689,linear
17.2,JBLF,1.296508689,linear
17.3,JBLF,1.296508689,linear
17.4,JBLF,1.296508689,linear
17.5,JBLF,1.296508689,linear
17.6,JBLF,1.296508689,linear
17.7,JBLF,1.296508689,linear
17.8,JBLF,1.296508689,linear
17.9,JBLF,1.296508689,linear
18,JBLF,1.296508689,linear
18.1,JBLF,1.296508689,linear
18.2,JBLF,1.296508689,linear
18.3,JBLF,1.296508689,linear
18.4,JBLF,1.296508689,linear
18.5,JBLF,1.296508689,linear
18.6,JBLF,1.296508689,linear
18.7,JBLF,1.296508689,linear
18.8,JBLF,1.296508689,linear
18.9,JBLF,1.296508689,linear
19,JBLF,1.296508689,linear
19.1,JBLF,1.296508689,linear
19.2,JBLF,1.296508689,linear
19.3,JBLF,1.296508689,linear
19.4,JBLF,1.296508689,linear
19.5,JBLF,1.296508689,linear
19.6,JBLF,1.296508689,linear
19.7,JBLF,1.296508689,linear
19.8,JBLF,1.296508689,linear
19.9,JBLF,1.296508689,linear
20,JBLF,1.296508689,linear
20.1,JBLF,1.296508689,linear
20.2,JBLF,1.296508689,linear
20.3,JBLF,1.296508689,linear
20.4,JBLF,1.296508689,linear
20.5,JBLF,1.296508689,linear
20.6,JBLF,1.296508689,linear
20.7,JBLF,1.296508689,linear
20.8,JBLF,1.296508689,linear
20.9,JBLF,1.296508689,linear
21,JBLF,1.296508689,linear
21.1,JBLF,1.296508689,linear
21.2,JBLF,1.296508689,linear
21.3,JBLF,1.296508689,linear
21.4,JBLF,1.296508689,linear
21.5,JBLF,1.296508689,linear
21.6,JBLF,1.296508689,linear
21.7,JBLF,1.296508689,linear
21.8,JBLF,1.296508689,linear
21.9,JBLF,1.296508689,linear
22,JBLF,1.296508689,linear
22.1,JBLF,1.296508689,linear
22.2,JBLF,1.296508689,linear
22.3,JBLF,1.296508689,linear
22.4,JBLF,1.296508689,linear
22.5,JBLF,1.296508689,linear
22.6,JBLF,1.296508689,linear
22.7,JBLF,1.296508689,linear
22.8,JBLF,1.296508689,linear
22.9,JBLF,1.296508689,linear
23,JBLF,1.296508689,linear
23.1,JBLF,1.296508689,linear
23.2,JBLF,1.296508689,linear
23.3,JBLF,1.296508689,linear
23.4,JBLF,1.296508689,linear
23.5,JBLF,1.296508689,linear
23.6,JBLF,1.296508689,linear
23.7,JBLF,1.296508689,linear
23.8,JBLF,1.296508689,linear
23.9,JBLF,1.296508689,linear
24,JBLF,1.296508689,linear
0,JBHF,8.867,linear
0.1,JBHF,8.70249676,linear
0.2,JBHF,8.558160191,linear
0.3,JBHF,8.431518033,linear
0.4,JBHF,8.320401105,linear
0.5,JBHF,8.222906149,linear
0.6,JBHF,8.137363228,linear
0.7,JBHF,8.062307128,linear
0.8,JBHF,7.996452254,linear
0.9,JBHF,7.938670617,linear
1,JBHF,7.887972507,linear
1.1,JBHF,7.843489546,linear
1.2,JBHF,7.80445981,linear
1.3,JBHF,7.770214781,linear
1.4,JBHF,7.740167895,linear
1.5,JBHF,7.713804497,linear
1.6,JBHF,7.690673023,linear
1.7,JBHF,7.670377267,linear
1.8,JBHF,7.652569595,linear
1.9,JBHF,7.636944988,linear
2,JBHF,7.623235823,linear
2.1,JBHF,7.611207283,linear
2.2,JBHF,7.600653338,linear
2.3,JBHF,7.591393214,linear
2.4,JBHF,7.583268302,linear
2.5,JBHF,7.576139433,linear
2.6,JBHF,7.569884501,linear
2.7,JBHF,7.56439637,linear
2.8,JBHF,7.559581037,linear
2.9,JBHF,7.555356021,linear
3,JBHF,7.551648956,linear
3.1,JBHF,7.548396344,linear
3.2,JBHF,7.545542475,linear
3.3,JBHF,7.543038465,linear
3.4,JBHF,7.540841426,linear
3.5,JBHF,7.538913724,linear
3.6,JBHF,7.537222341,linear
3.7,JBHF,7.535738308,linear
3.8,JBHF,7.534436204,linear
3.9,JBHF,7.533293727,linear
4,JBHF,7.532291307,linear
4.1,JBHF,7.531411776,linear
4.2,JBHF,7.530640067,linear
4.3,JBHF,7.529962963,linear
4.4,JBHF,7.529368867,linear
4.5,JBHF,7.528847601,linear
4.6,JBHF,7.528390238,linear
4.7,JBHF,7.527988944,linear
4.8,JBHF,7.527636845,linear
4.9,JBHF,7.52732791,linear
5,JBHF,7.527056848,linear
5.1,JBHF,7.526819016,linear
5.2,JBHF,7.52661034,linear
5.3,JBHF,7.526427246,linear
5.4,JBHF,7.526266597,linear
5.5,JBHF,7.526125643,linear
5.6,JBHF,7.526001968,linear
5.7,JBHF,7.525893455,linear
5.8,JBHF,7.525798245,linear
5.9,JBHF,7.525714707,linear
6,JBHF,7.525641409,linear
6.1,JBHF,7.525577098,linear
6.2,JBHF,7.52552067,linear
6.3,JBHF,7.52547116,linear
6.4,JBHF,7.525427719,linear
6.5,JBHF,7.525389604,linear
6.6,JBHF,7.525356162,linear
6.7,JBHF,7.525326819,linear
6.8,JBHF,7.525301073,linear
6.9,JBHF,7.525278484,linear
7,JBHF,7.525258664,linear
7.1,JBHF,7.525241273,linear
7.2,JBHF,7.525226015,linear
7.3,JBHF,7.525212627,linear
7.4,JBHF,7.52520088,linear
7.5,JBHF,7.525190574,linear
7.6,JBHF,7.52518153,linear
7.7,JBHF,7.525173596,linear
7.8,JBHF,7.525166634,linear
7.9,JBHF,7.525160526,linear
8,JBHF,7.525155166,linear
8.1,JBHF,7.525150464,linear
8.2,JBHF,7.525146338,linear
8.3,JBHF,7.525142717,linear
8.4,JBHF,7.525139541,linear
8.5,JBHF,7.525136754,linear
8.6,JBHF,7.525134309,linear
8.7,JBHF,7.525132163,linear
8.8,JBHF,7.525130281,linear
8.9,JBHF,7.525128629,linear
9,JBHF,7.52512718,linear
9.1,JBHF,7.525125908,linear
9.2,JBHF,7.525124792,linear
9.3,JBHF,7.525123813,linear
9.4,JBHF,7.525122955,linear
9.5,JBHF,7.525122201,linear
9.6,JBHF,7.52512154,linear
9.7,JBHF,7.525120959,linear
9.8,JBHF,7.52512045,linear
9.9,JBHF,7.525120004,linear
10,JBHF,7.525119612,linear
10.1,JBHF,7.525119268,linear
10.2,JBHF,7.525118966,linear
10.3,JBHF,7.525118702,linear
10.4,JBHF,7.525118469,linear
10.5,JBHF,7.525118266,linear
10.6,JBHF,7.525118087,linear
10.7,JBHF,7.52511793,linear
10.8,JBHF,7.525117792,linear
10.9,JBHF,7.525117671,linear
11,JBHF,7.525117565,linear
11.1,JBHF,7.525117473,linear
11.2,JBHF,7.525117391,linear
11.3,JBHF,7.525117319,linear
11.4,JBHF,7.525117257,linear
11.5,JBHF,7.525117201,linear
11.6,JBHF,7.525117153,linear
11.7,JBHF,7.525117111,linear
11.8,JBHF,7.525117073,linear
11.9,JBHF,7.525117041,linear
12,JBHF,7.525117012,linear
12.1,JBHF,7.525116987,linear
12.2,JBHF,7.525116965,linear
12.3,JBHF,7.525116946,linear
12.4,JBHF,7.525116929,linear
12.5,JBHF,7.525116914,linear
12.6,JBHF,7.525116901,linear
12.7,JBHF,7.525116889,linear
12.8,JBHF,7.525116879,linear
12.9,JBHF,7.52511687,linear
13,JBHF,7.525116863,linear
13.1,JBHF,7.525116856,linear
13.2,JBHF,7.52511685,linear
13.3,JBHF,7.525116845,linear
13.4,JBHF,7.52511684,linear
13.5,JBHF,7.525116836,linear
13.6,JBHF,7.525116832,linear
13.7,JBHF,7.525116829,linear
13.8,JBHF,7.525116827,linear
13.9,JBHF,7.525116824,linear
14,JBHF,7.525116822,linear
14.1,JBHF,7.52511682,linear
14.2,JBHF,7.525116819,linear
14.3,JBHF,7.525116817,linear
14.4,JBHF,7.525116816,linear
14.5,JBHF,7.525116815,linear
14.6,JBHF,7.525116814,linear
14.7,JBHF,7.525116813,linear
14.8,JBHF,7.525116812,linear
14.9,JBHF,7.525116812,linear
15,JBHF,7.525116811,linear
15.1,JBHF,7.525116811,linear
15.2,JBHF,7.52511681,linear
15.3,JBHF,7.52511681,linear
15.4,JBHF,7.525116809,linear
15.5,JBHF,7.525116809,linear
15.6,JBHF,7.525116809,linear
15.7,JBHF,7.525116809,linear
15.8,JBHF,7.525116808,linear
15.9,JBHF,7.525116808,linear
16,JBHF,7.525116808,linear
16.1,JBHF,7.525116808,linear
16.2,JBHF,7.525116808,linear
16.3,JBHF,7.525116808,linear
16.4,JBHF,7.525116808,linear
16.5,JBHF,7.525116808,linear
16.6,JBHF,7.525116808,linear
16.7,JBHF,7.525116807,linear
16.8,JBHF,7.525116807,linear
16.9,JBHF,7.525116807,linear
17,JBHF,7.525116807,linear
17.1,JBHF,7.525116807,linear
17.2,JBHF,7.525116807,linear
17.3,JBHF,7.525116807,linear
17.4,JBHF,7.525116807,linear
17.5,JBHF,7.525116807,linear
17.6,JBHF,7.525116807,linear
17.7,JBHF,7.525116807,linear
17.8,JBHF,7.525116807,linear
17.9,JBHF,7.525116807,linear
18,JBHF,7.525116807,linear
18.1,JBHF,7.525116807,linear
18.2,JBHF,7.525116807,linear
18.3,JBHF,7.525116807,linear
18.4,JBHF,7.525116807,linear
18.5,JBHF,7.525116807,linear
18.6,JBHF,7.525116807,linear
18.7,JBHF,7.525116807,linear
18.8,JBHF,7.525116807,linear
18.9,JBHF,7.525116807,linear
19,JBHF,7.525116807,linear
19.1,JBHF,7.525116807,linear
19.2,JBHF,7.525116807,linear
19.3,JBHF,7.525116807,linear
19.4,JBHF,7.525116807,linear
19.5,JBHF,7.525116807,linear
19.6,JBHF,7.525116807,linear
19.7,JBHF,7.525116807,linear
19.8,JBHF,7.525116807,linear
19.9,JBHF,7.525116807,linear
20,JBHF,7.525116807,linear
20.1,JBHF,7.525116807,linear
20.2,JBHF,7.525116807,linear
20.3,JBHF,7.525116807,linear
20.4,JBHF,7.525116807,linear
20.5,JBHF,7.525116807,linear
20.6,JBHF,7.525116807,linear
20.7,JBHF,7.525116807,linear
20.8,JBHF,7.525116807,linear
20.9,JBHF,7.525116807,linear
21,JBHF,7.525116807,linear
21.1,JBHF,7.525116807,linear
21.2,JBHF,7.525116807,linear
21.3,JBHF,7.525116807,linear
21.4,JBHF,7.525116807,linear
21.5,JBHF,7.525116807,linear
21.6,JBHF,7.525116807,linear
21.7,JBHF,7.525116807,linear
21.8,JBHF,7.525116807,linear
21.9,JBHF,7.525116807,linear
22,JBHF,7.525116807,linear
22.1,JBHF,7.525116807,linear
22.2,JBHF,7.525116807,linear
22.3,JBHF,7.525116807,linear
22.4,JBHF,7.525116807,linear
22.5,JBHF,7.525116807,linear
22.6,JBHF,7.525116807,linear
22.7,JBHF,7.525116807,linear
22.8,JBHF,7.525116807,linear
22.9,JBHF,7.525116807,linear
23,JBHF,7.525116807,linear
23.1,JBHF,7.525116807,linear
23.2,JBHF,7.525116807,linear
23.3,JBHF,7.525116807,linear
23.4,JBHF,7.525116807,linear
23.5,JBHF,7.525116807,linear
23.6,JBHF,7.525116807,linear
23.7,JBHF,7.525116807,linear
23.8,JBHF,7.525116807,linear
23.9,JBHF,7.525116807,linear
24,JBHF,7.525116807,linear
0,JBLS,0.10532,linear
0.1,JBLS,0.545696681,linear
0.2,JBLS,0.905008852,linear
0.3,JBLS,1.198178863,linear
0.4,JBLS,1.437382158,linear
0.5,JBLS,1.632552926,linear
0.6,JBLS,1.791796672,linear
0.7,JBLS,1.921726841,linear
0.8,JBLS,2.027739472,linear
0.9,JBLS,2.114237305,linear
1,JBLS,2.184812623,linear
1.1,JBLS,2.242396441,linear
1.2,JBLS,2.289380234,linear
1.3,JBLS,2.327715253,linear
1.4,JBLS,2.358993565,linear
1.5,JBLS,2.384514167,linear
1.6,JBLS,2.405336938,linear
1.7,JBLS,2.422326655,linear
1.8,JBLS,2.436188906,linear
1.9,JBLS,2.447499395,linear
2,JBLS,2.45672785,linear
2.1,JBLS,2.464257531,linear
2.2,JBLS,2.470401149,linear
2.3,JBLS,2.475413851,linear
2.4,JBLS,2.479503814,linear
2.5,JBLS,2.482840898,linear
2.6,JBLS,2.485563691,linear
2.7,JBLS,2.487785273,linear
2.8,JBLS,2.489597906,linear
2.9,JBLS,2.49107687,linear
3,JBLS,2.492283586,linear
3.1,JBLS,2.49326817,linear
3.2,JBLS,2.494071511,linear
3.3,JBLS,2.494726974,linear
3.4,JBLS,2.495261779,linear
3.5,JBLS,2.495698138,linear
3.6,JBLS,2.496054171,linear
3.7,JBLS,2.496344666,linear
3.8,JBLS,2.496581686,linear
3.9,JBLS,2.496775076,linear
4,JBLS,2.496932867,linear
4.1,JBLS,2.497061611,linear
4.2,JBLS,2.497166657,linear
4.3,JBLS,2.497252365,linear
4.4,JBLS,2.497322297,linear
4.5,JBLS,2.497379355,linear
4.6,JBLS,2.49742591,linear
4.7,JBLS,2.497463895,linear
4.8,JBLS,2.497494888,linear
4.9,JBLS,2.497520176,linear
5,JBLS,2.497540809,linear
5.1,JBLS,2.497557643,linear
5.2,JBLS,2.497571379,linear
5.3,JBLS,2.497582586,linear
5.4,JBLS,2.497591731,linear
5.5,JBLS,2.497599192,linear
5.6,JBLS,2.497605279,linear
5.7,JBLS,2.497610246,linear
5.8,JBLS,2.497614299,linear
5.9,JBLS,2.497617605,linear
6,JBLS,2.497620303,linear
6.1,JBLS,2.497622505,linear
6.2,JBLS,2.497624301,linear
6.3,JBLS,2.497625766,linear
6.4,JBLS,2.497626962,linear
6.5,JBLS,2.497627937,linear
6.6,JBLS,2.497628733,linear
6.7,JBLS,2.497629383,linear
6.8,JBLS,2.497629913,linear
6.9,JBLS,2.497630345,linear
7,JBLS,2.497630698,linear
7.1,JBLS,2.497630986,linear
7.2,JBLS,2.497631221,linear
7.3,JBLS,2.497631412,linear
7.4,JBLS,2.497631569,linear
7.5,JBLS,2.497631696,linear
7.6,JBLS,2.4976318,linear
7.7,JBLS,2.497631885,linear
7.8,JBLS,2.497631955,linear
7.9,JBLS,2.497632011,linear
8,JBLS,2.497632057,linear
8.1,JBLS,2.497632095,linear
8.2,JBLS,2.497632126,linear
8.3,JBLS,2.497632151,linear
8.4,JBLS,2.497632171,linear
8.5,JBLS,2.497632188,linear
8.6,JBLS,2.497632201,linear
8.7,JBLS,2.497632213,linear
8.8,JBLS,2.497632222,linear
8.9,JBLS,2.497632229,linear
9,JBLS,2.497632235,linear
9.1,JBLS,2.49763224,linear
9.2,JBLS,2.497632244,linear
9.3,JBLS,2.497632247,linear
9.4,JBLS,2.49763225,linear
9.5,JBLS,2.497632252,linear
9.6,JBLS,2.497632254,linear
9.7,JBLS,2.497632255,linear
9.8,JBLS,2.497632256,linear
9.9,JBLS,2.497632257,linear
10,JBLS,2.497632258,linear
10.1,JBLS,2.497632259,linear
10.2,JBLS,2.497632259,linear
10.3,JBLS,2.49763226,linear
10.4,JBLS,2.49763226,linear
10.5,JBLS,2.49763226,linear
10.6,JBLS,2.497632261,linear
10.7,JBLS,2.497632261,linear
10.8,JBLS,2.497632261,linear
10.9,JBLS,2.497632261,linear
11,JBLS,2.497632261,linear
11.1,JBLS,2.497632261,linear
11.2,JBLS,2.497632261,linear
11.3,JBLS,2.497632261,linear
11.4,JBLS,2.497632262,linear
11.5,JBLS,2.497632262,linear
11.6,JBLS,2.497632262,linear
11.7,JBLS,2.497632262,linear
11.8,JBLS,2.497632262,linear
11.9,JBLS,2.497632262,linear
12,JBLS,2.497632262,linear
12.1,JBLS,2.497632262,linear
12.2,JBLS,2.497632262,linear
12.3,JBLS,2.497632262,linear
12.4,JBLS,2.497632262,linear
12.5,JBLS,2.497632262,linear
12.6,JBLS,2.497632262,linear
12.7,JBLS,2.497632262,linear
12.8,JBLS,2.497632262,linear
12.9,JBLS,2.497632262,linear
13,JBLS,2.497632262,linear
13.1,JBLS,2.497632262,linear
13.2,JBLS,2.497632262,linear
13.3,JBLS,2.497632262,linear
13.4,JBLS,2.497632262,linear
13.5,JBLS,2.497632262,linear
13.6,JBLS,2.497632262,linear
13.7,JBLS,2.497632262,linear
13.8,JBLS,2.497632262,linear
13.9,JBLS,2.497632262,linear
14,JBLS,2.497632262,linear
14.1,JBLS,2.497632262,linear
14.2,JBLS,2.497632262,linear
14.3,JBLS,2.497632262,linear
14.4,JBLS,2.497632262,linear
14.5,JBLS,2.497632262,linear
14.6,JBLS,2.497632262,linear
14.7,JBLS,2.497632262,linear
14.8,JBLS,2.497632262,linear
14.9,JBLS,2.497632262,linear
15,JBLS,2.497632262,linear
15.1,JBLS,2.497632262,linear
15.2,JBLS,2.497632262,linear
15.3,JBLS,2.497632262,linear
15.4,JBLS,2.497632262,linear
15.5,JBLS,2.497632262,linear
15.6,JBLS,2.497632262,linear
15.7,JBLS,2.497632262,linear
15.8,JBLS,2.497632262,linear
15.9,JBLS,2.497632262,linear
16,JBLS,2.497632262,linear
16.1,JBLS,2.497632262,linear
16.2,JBLS,2.497632262,linear
16.3,JBLS,2.497632262,linear
16.4,JBLS,2.497632262,linear
16.5,JBLS,2.497632262,linear
16.6,JBLS,2.497632262,linear
16.7,JBLS,2.497632262,linear
16.8,JBLS,2.497632262,linear
16.9,JBLS,2.497632262,linear
17,JBLS,2.497632262,linear
17.1,JBLS,2.497632262,linear
17.2,JBLS,2.497632262,linear
17.3,JBLS,2.497632262,linear
17.4,JBLS,2.497632262,linear
17.5,JBLS,2.497632262,linear
17.6,JBLS,2.497632262,linear
17.7,JBLS,2.497632262,linear
17.8,JBLS,2.497632262,linear
17.9,JBLS,2.497632262,linear
18,JBLS,2.497632262,linear
18.1,JBLS,2.497632262,linear
18.2,JBLS,2.497632262,linear
18.3,JBLS,2.497632262,linear
18.4,JBLS,2.497632262,linear
18.5,JBLS,2.497632262,linear
18.6,JBLS,2.497632262,linear
18.7,JBLS,2.497632262,linear
18.8,JBLS,2.497632262,linear
18.9,JBLS,2.497632262,linear
19,JBLS,2.497632262,linear
19.1,JBLS,2.497632262,linear
19.2,JBLS,2.497632262,linear
19.3,JBLS,2.497632262,linear
19.4,JBLS,2.497632262,linear
19.5,JBLS,2.497632262,linear
19.6,JBLS,2.497632262,linear
19.7,JBLS,2.497632262,linear
19.8,JBLS,2.497632262,linear
19.9,JBLS,2.497632262,linear
20,JBLS,2.497632262,linear
20.1,JBLS,2.497632262,linear
20.2,JBLS,2.497632262,linear
20.3,JBLS,2.497632262,linear
20.4,JBLS,2.497632262,linear
20.5,JBLS,2.497632262,linear
20.6,JBLS,2.497632262,linear
20.7,JBLS,2.497632262,linear
20.8,JBLS,2.497632262,linear
20.9,JBLS,2.497632262,linear
21,JBLS,2.497632262,linear
21.1,JBLS,2.497632262,linear
21.2,JBLS,2.497632262,linear
21.3,JBLS,2.497632262,linear
21.4,JBLS,2.497632262,linear
21.5,JBLS,2.497632262,linear
21.6,JBLS,2.497632262,linear
21.7,JBLS,2.497632262,linear
21.8,JBLS,2.497632262,linear
21.9,JBLS,2.497632262,linear
22,JBLS,2.497632262,linear
22.1,JBLS,2.497632262,linear
22.2,JBLS,2.497632262,linear
22.3,JBLS,2.497632262,linear
22.4,JBLS,2.497632262,linear
22.5,JBLS,2.497632262,linear
22.6,JBLS,2.497632262,linear
22.7,JBLS,2.497632262,linear
22.8,JBLS,2.497632262,linear
22.9,JBLS,2.497632262,linear
23,JBLS,2.497632262,linear
23.1,JBLS,2.497632262,linear
23.2,JBLS,2.497632262,linear
23.3,JBLS,2.497632262,linear
23.4,JBLS,2.497632262,linear
23.5,JBLS,2.497632262,linear
23.6,JBLS,2.497632262,linear
23.7,JBLS,2.497632262,linear
23.8,JBLS,2.497632262,linear
23.9,JBLS,2.497632262,linear
24,JBLS,2.497632262,linear
0,JBHS,8.385,linear
0.1,JBHS,7.995696705,linear
0.2,JBHS,7.678056334,linear
0.3,JBHS,7.418887181,linear
0.4,JBHS,7.207425869,linear
0.5,JBHS,7.034890341,linear
0.6,JBHS,6.894115141,linear
0.7,JBHS,6.779253831,linear
0.8,JBHS,6.685536183,linear
0.9,JBHS,6.609070073,linear
1,JBHS,6.54667984,linear
1.1,JBHS,6.495774397,linear
1.2,JBHS,6.454239624,linear
1.3,JBHS,6.420350569,linear
1.4,JBHS,6.39269981,linear
1.5,JBHS,6.370139,linear
1.6,JBHS,6.351731183,linear
1.7,JBHS,6.336711875,linear
1.8,JBHS,6.324457321,linear
1.9,JBHS,6.314458584,linear
2,JBHS,6.306300414,linear
2.1,JBHS,6.299643999,linear
2.2,JBHS,6.294212897,linear
2.3,JBHS,6.289781552,linear
2.4,JBHS,6.286165928,linear
2.5,JBHS,6.283215868,linear
2.6,JBHS,6.280808855,linear
2.7,JBHS,6.278844925,linear
2.8,JBHS,6.277242515,linear
2.9,JBHS,6.275935076,linear
3,JBHS,6.274868311,linear
3.1,JBHS,6.273997916,linear
3.2,JBHS,6.273287743,linear
3.3,JBHS,6.272708299,linear
3.4,JBHS,6.272235518,linear
3.5,JBHS,6.271849767,linear
3.6,JBHS,6.271535025,linear
3.7,JBHS,6.271278221,linear
3.8,JBHS,6.27106869,linear
3.9,JBHS,6.270897728,linear
4,JBHS,6.270758238,linear
4.1,JBHS,6.270644425,linear
4.2,JBHS,6.270551562,linear
4.3,JBHS,6.270475794,linear
4.4,JBHS,6.270413973,linear
4.5,JBHS,6.270363532,linear
4.6,JBHS,6.270322376,linear
4.7,JBHS,6.270288796,linear
4.8,JBHS,6.270261398,linear
4.9,JBHS,6.270239043,linear
5,JBHS,6.270220803,linear
5.1,JBHS,6.270205921,linear
5.2,JBHS,6.270193778,linear
5.3,JBHS,6.270183871,linear
5.4,JBHS,6.270175787,linear
5.5,JBHS,6.270169191,linear
5.6,JBHS,6.27016381,linear
5.7,JBHS,6.270159419,linear
5.8,JBHS,6.270155836,linear
5.9,JBHS,6.270152913,linear
6,JBHS,6.270150528,linear
6.1,JBHS,6.270148582,linear
6.2,JBHS,6.270146994,linear
